Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ФасадШтукатурный_Утеплитель_150мм;2820.0;445.0;0.19;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_Гладкая_Бежевый цвет;2820.0;50.0;0.00;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Гладкая_Бежевый цвет;2820.0;50.0;0.00;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Бежевый цвет;2820.0;455.0;0.01;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический_250мм;2820.0;3450.0;0.71;250.0;Этаж 15 (отм. +43,200);Секция 7;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Бежевый цвет;2820.0;455.0;0.01;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820.0;445.0;0.19;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;2820.0;2560.0;0.11;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Серый цвет;295.0;2545.0;0.01;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820.0;445.0;0.19;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_Гладкая_Бежевый цвет;2820.0;50.0;0.00;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Гладкая_Бежевый цвет;2820.0;50.0;0.00;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический_250мм;2820.0;3450.0;1.44;250.0;Этаж 15 (отм. +43,200);Секция 7;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Бежевый цвет;3000.0;455.0;0.01;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Бежевый цвет;3000.0;455.0;0.01;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;3000.0;445.0;0.20;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;3000.0;445.0;0.20;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;3000.0;2560.0;0.61;150.0;Этаж 15 (отм. +43,200);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Серый цвет;3000.0;2560.0;0.04;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Гладкая_Бежевый цвет;3000.0;40.0;0.00;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Гладкая_Бежевый цвет;3000.0;40.0;0.00;10.0;Этаж 15 (отм. +43,200);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_Зернистая_Бежевый цвет;3000.0;455.0;0.01;10.0;Этаж 16 (отм. +46,200);Секция 7;Штукатурка фасадная
